:START_ID,:END_ID,:TYPE,relationship_detail,shared_last_name,states_connected,confidence
CUST-IL-9089-9501,CUST-IN-5389-1163,EXTENDED_FAMILY_OF,Shared surname across IL-IN,King,"IL,IN",LOW
CUST-IL-9089-9501,CUST-IN-8843-8783,EXTENDED_FAMILY_OF,Shared surname across IL-IN,King,"IL,IN",LOW
CUST-IL-9089-9501,CUST-IN-6814-2120,EXTENDED_FAMILY_OF,Shared surname across IL-IN,King,"IL,IN",LOW
CUST-IL-1088-6374,CUST-OH-9677-8229,EXTENDED_FAMILY_OF,Shared surname across IL-OH,King,"IL,OH",LOW
CUST-IL-1088-6374,CUST-OH-7869-4038,EXTENDED_FAMILY_OF,Shared surname across IL-OH,King,"IL,OH",LOW
CUST-IL-1088-6374,CUST-OH-7712-9837,EXTENDED_FAMILY_OF,Shared surname across IL-OH,King,"IL,OH",LOW
CUST-IL-1088-6374,CUST-OH-7885-8848,EXTENDED_FAMILY_OF,Shared surname across IL-OH,King,"IL,OH",LOW
CUST-IL-1088-6374,CUST-OH-7573-7043,EXTENDED_FAMILY_OF,Shared surname across IL-OH,King,"IL,OH",LOW
CUST-IL-1088-6374,CUST-OH-3316-1764,EXTENDED_FAMILY_OF,Shared surname across IL-OH,King,"IL,OH",LOW
CUST-IL-1088-6374,CUST-OH-6076-2304,EXTENDED_FAMILY_OF,Shared surname across IL-OH,King,"IL,OH",LOW
CUST-IL-7791-4698,CUST-OH-9677-8229,EXTENDED_FAMILY_OF,Shared surname across IL-OH,King,"IL,OH",LOW
CUST-IL-7791-4698,CUST-OH-7869-4038,EXTENDED_FAMILY_OF,Shared surname across IL-OH,King,"IL,OH",LOW
CUST-IL-7791-4698,CUST-OH-7712-9837,EXTENDED_FAMILY_OF,Shared surname across IL-OH,King,"IL,OH",LOW
CUST-IL-7791-4698,CUST-OH-7885-8848,EXTENDED_FAMILY_OF,Shared surname across IL-OH,King,"IL,OH",LOW
CUST-IL-7791-4698,CUST-OH-7573-7043,EXTENDED_FAMILY_OF,Shared surname across IL-OH,King,"IL,OH",LOW
CUST-IL-7791-4698,CUST-OH-3316-1764,EXTENDED_FAMILY_OF,Shared surname across IL-OH,King,"IL,OH",LOW
CUST-IL-7791-4698,CUST-OH-6076-2304,EXTENDED_FAMILY_OF,Shared surname across IL-OH,King,"IL,OH",LOW
CUST-IL-1008-9157,CUST-OH-9677-8229,EXTENDED_FAMILY_OF,Shared surname across IL-OH,King,"IL,OH",LOW
CUST-IL-1008-9157,CUST-OH-7869-4038,EXTENDED_FAMILY_OF,Shared surname across IL-OH,King,"IL,OH",LOW
CUST-IL-1008-9157,CUST-OH-7712-9837,EXTENDED_FAMILY_OF,Shared surname across IL-OH,King,"IL,OH",LOW
CUST-IL-1008-9157,CUST-OH-7885-8848,EXTENDED_FAMILY_OF,Shared surname across IL-OH,King,"IL,OH",LOW
CUST-IL-1008-9157,CUST-OH-7573-7043,EXTENDED_FAMILY_OF,Shared surname across IL-OH,King,"IL,OH",LOW
CUST-IL-1008-9157,CUST-OH-3316-1764,EXTENDED_FAMILY_OF,Shared surname across IL-OH,King,"IL,OH",LOW
CUST-IL-1008-9157,CUST-OH-6076-2304,EXTENDED_FAMILY_OF,Shared surname across IL-OH,King,"IL,OH",LOW
CUST-IL-9089-9501,CUST-OH-9677-8229,EXTENDED_FAMILY_OF,Shared surname across IL-OH,King,"IL,OH",LOW
CUST-IL-9089-9501,CUST-OH-7869-4038,EXTENDED_FAMILY_OF,Shared surname across IL-OH,King,"IL,OH",LOW
CUST-IL-9089-9501,CUST-OH-7712-9837,EXTENDED_FAMILY_OF,Shared surname across IL-OH,King,"IL,OH",LOW
CUST-IL-9089-9501,CUST-OH-7885-8848,EXTENDED_FAMILY_OF,Shared surname across IL-OH,King,"IL,OH",LOW
CUST-IL-9089-9501,CUST-OH-7573-7043,EXTENDED_FAMILY_OF,Shared surname across IL-OH,King,"IL,OH",LOW
CUST-IL-9089-9501,CUST-OH-3316-1764,EXTENDED_FAMILY_OF,Shared surname across IL-OH,King,"IL,OH",LOW
CUST-IL-9089-9501,CUST-OH-6076-2304,EXTENDED_FAMILY_OF,Shared surname across IL-OH,King,"IL,OH",LOW
CUST-IN-9646-7635,CUST-OH-9677-8229,EXTENDED_FAMILY_OF,Shared surname across IN-OH,King,"IN,OH",LOW
CUST-IN-9646-7635,CUST-OH-7869-4038,EXTENDED_FAMILY_OF,Shared surname across IN-OH,King,"IN,OH",LOW
CUST-IN-9646-7635,CUST-OH-7712-9837,EXTENDED_FAMILY_OF,Shared surname across IN-OH,King,"IN,OH",LOW
CUST-IN-9646-7635,CUST-OH-7885-8848,EXTENDED_FAMILY_OF,Shared surname across IN-OH,King,"IN,OH",LOW
CUST-IN-9646-7635,CUST-OH-7573-7043,EXTENDED_FAMILY_OF,Shared surname across IN-OH,King,"IN,OH",LOW
CUST-IN-9646-7635,CUST-OH-3316-1764,EXTENDED_FAMILY_OF,Shared surname across IN-OH,King,"IN,OH",LOW
CUST-IN-9646-7635,CUST-OH-6076-2304,EXTENDED_FAMILY_OF,Shared surname across IN-OH,King,"IN,OH",LOW
CUST-IN-1394-1842,CUST-OH-9677-8229,EXTENDED_FAMILY_OF,Shared surname across IN-OH,King,"IN,OH",LOW
CUST-IN-1394-1842,CUST-OH-7869-4038,EXTENDED_FAMILY_OF,Shared surname across IN-OH,King,"IN,OH",LOW
CUST-IN-1394-1842,CUST-OH-7712-9837,EXTENDED_FAMILY_OF,Shared surname across IN-OH,King,"IN,OH",LOW
CUST-IN-1394-1842,CUST-OH-7885-8848,EXTENDED_FAMILY_OF,Shared surname across IN-OH,King,"IN,OH",LOW
CUST-IN-1394-1842,CUST-OH-7573-7043,EXTENDED_FAMILY_OF,Shared surname across IN-OH,King,"IN,OH",LOW
CUST-IN-1394-1842,CUST-OH-3316-1764,EXTENDED_FAMILY_OF,Shared surname across IN-OH,King,"IN,OH",LOW
CUST-IN-1394-1842,CUST-OH-6076-2304,EXTENDED_FAMILY_OF,Shared surname across IN-OH,King,"IN,OH",LOW
CUST-IN-5389-1163,CUST-OH-9677-8229,EXTENDED_FAMILY_OF,Shared surname across IN-OH,King,"IN,OH",LOW
CUST-IN-5389-1163,CUST-OH-7869-4038,EXTENDED_FAMILY_OF,Shared surname across IN-OH,King,"IN,OH",LOW
CUST-IN-5389-1163,CUST-OH-7712-9837,EXTENDED_FAMILY_OF,Shared surname across IN-OH,King,"IN,OH",LOW
CUST-IN-5389-1163,CUST-OH-7885-8848,EXTENDED_FAMILY_OF,Shared surname across IN-OH,King,"IN,OH",LOW
CUST-IN-5389-1163,CUST-OH-7573-7043,EXTENDED_FAMILY_OF,Shared surname across IN-OH,King,"IN,OH",LOW
CUST-IN-5389-1163,CUST-OH-3316-1764,EXTENDED_FAMILY_OF,Shared surname across IN-OH,King,"IN,OH",LOW
CUST-IN-5389-1163,CUST-OH-6076-2304,EXTENDED_FAMILY_OF,Shared surname across IN-OH,King,"IN,OH",LOW
CUST-IN-8843-8783,CUST-OH-9677-8229,EXTENDED_FAMILY_OF,Shared surname across IN-OH,King,"IN,OH",LOW
CUST-IN-8843-8783,CUST-OH-7869-4038,EXTENDED_FAMILY_OF,Shared surname across IN-OH,King,"IN,OH",LOW
CUST-IN-8843-8783,CUST-OH-7712-9837,EXTENDED_FAMILY_OF,Shared surname across IN-OH,King,"IN,OH",LOW
CUST-IN-8843-8783,CUST-OH-7885-8848,EXTENDED_FAMILY_OF,Shared surname across IN-OH,King,"IN,OH",LOW
CUST-IN-8843-8783,CUST-OH-7573-7043,EXTENDED_FAMILY_OF,Shared surname across IN-OH,King,"IN,OH",LOW
CUST-IN-8843-8783,CUST-OH-3316-1764,EXTENDED_FAMILY_OF,Shared surname across IN-OH,King,"IN,OH",LOW
CUST-IN-8843-8783,CUST-OH-6076-2304,EXTENDED_FAMILY_OF,Shared surname across IN-OH,King,"IN,OH",LOW
CUST-IN-6814-2120,CUST-OH-9677-8229,EXTENDED_FAMILY_OF,Shared surname across IN-OH,King,"IN,OH",LOW
CUST-IN-6814-2120,CUST-OH-7869-4038,EXTENDED_FAMILY_OF,Shared surname across IN-OH,King,"IN,OH",LOW
CUST-IN-6814-2120,CUST-OH-7712-9837,EXTENDED_FAMILY_OF,Shared surname across IN-OH,King,"IN,OH",LOW
CUST-IN-6814-2120,CUST-OH-7885-8848,EXTENDED_FAMILY_OF,Shared surname across IN-OH,King,"IN,OH",LOW
CUST-IN-6814-2120,CUST-OH-7573-7043,EXTENDED_FAMILY_OF,Shared surname across IN-OH,King,"IN,OH",LOW
CUST-IN-6814-2120,CUST-OH-3316-1764,EXTENDED_FAMILY_OF,Shared surname across IN-OH,King,"IN,OH",LOW
CUST-IN-6814-2120,CUST-OH-6076-2304,EXTENDED_FAMILY_OF,Shared surname across IN-OH,King,"IN,OH",LOW
CUST-IL-8658-4072,CUST-IN-2834-6343,EXTENDED_FAMILY_OF,Shared surname across IL-IN,Lee,"IL,IN",LOW
CUST-IL-8658-4072,CUST-IN-6024-4468,EXTENDED_FAMILY_OF,Shared surname across IL-IN,Lee,"IL,IN",LOW
CUST-IL-8658-4072,CUST-IN-2284-2335,EXTENDED_FAMILY_OF,Shared surname across IL-IN,Lee,"IL,IN",LOW
CUST-IL-8658-4072,CUST-IN-3986-5306,EXTENDED_FAMILY_OF,Shared surname across IL-IN,Lee,"IL,IN",LOW
CUST-IL-8658-4072,CUST-OH-3460-7641,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Lee,"IL,OH",LOW
CUST-IL-8658-4072,CUST-OH-6744-2565,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Lee,"IL,OH",LOW
CUST-IL-8658-4072,CUST-OH-4440-5780,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Lee,"IL,OH",LOW
CUST-IN-2834-6343,CUST-OH-3460-7641,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Lee,"IN,OH",LOW
CUST-IN-2834-6343,CUST-OH-6744-2565,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Lee,"IN,OH",LOW
CUST-IN-2834-6343,CUST-OH-4440-5780,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Lee,"IN,OH",LOW
CUST-IN-6024-4468,CUST-OH-3460-7641,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Lee,"IN,OH",LOW
CUST-IN-6024-4468,CUST-OH-6744-2565,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Lee,"IN,OH",LOW
CUST-IN-6024-4468,CUST-OH-4440-5780,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Lee,"IN,OH",LOW
CUST-IN-2284-2335,CUST-OH-3460-7641,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Lee,"IN,OH",LOW
CUST-IN-2284-2335,CUST-OH-6744-2565,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Lee,"IN,OH",LOW
CUST-IN-2284-2335,CUST-OH-4440-5780,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Lee,"IN,OH",LOW
CUST-IN-3986-5306,CUST-OH-3460-7641,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Lee,"IN,OH",LOW
CUST-IN-3986-5306,CUST-OH-6744-2565,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Lee,"IN,OH",LOW
CUST-IN-3986-5306,CUST-OH-4440-5780,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Lee,"IN,OH",LOW
CUST-IL-1542-2132,CUST-IN-8533-8794,EXTENDED_FAMILY_OF,Shared surname across IL-IN,Lewis,"IL,IN",LOW
CUST-IL-1542-2132,CUST-IN-2650-2200,EXTENDED_FAMILY_OF,Shared surname across IL-IN,Lewis,"IL,IN",LOW
CUST-IL-1542-2132,CUST-IN-3156-2360,EXTENDED_FAMILY_OF,Shared surname across IL-IN,Lewis,"IL,IN",LOW
CUST-IL-1542-2132,CUST-IN-1530-8377,EXTENDED_FAMILY_OF,Shared surname across IL-IN,Lewis,"IL,IN",LOW
CUST-IL-1542-2132,CUST-IN-7976-2779,EXTENDED_FAMILY_OF,Shared surname across IL-IN,Lewis,"IL,IN",LOW
CUST-IL-1542-2132,CUST-IN-1829-5805,EXTENDED_FAMILY_OF,Shared surname across IL-IN,Lewis,"IL,IN",LOW
CUST-IL-4271-5768,CUST-IN-8533-8794,EXTENDED_FAMILY_OF,Shared surname across IL-IN,Lewis,"IL,IN",LOW
CUST-IL-4271-5768,CUST-IN-2650-2200,EXTENDED_FAMILY_OF,Shared surname across IL-IN,Lewis,"IL,IN",LOW
CUST-IL-4271-5768,CUST-IN-3156-2360,EXTENDED_FAMILY_OF,Shared surname across IL-IN,Lewis,"IL,IN",LOW
CUST-IL-4271-5768,CUST-IN-1530-8377,EXTENDED_FAMILY_OF,Shared surname across IL-IN,Lewis,"IL,IN",LOW
CUST-IL-4271-5768,CUST-IN-7976-2779,EXTENDED_FAMILY_OF,Shared surname across IL-IN,Lewis,"IL,IN",LOW
CUST-IL-4271-5768,CUST-IN-1829-5805,EXTENDED_FAMILY_OF,Shared surname across IL-IN,Lewis,"IL,IN",LOW
CUST-IL-9559-5414,CUST-IN-8533-8794,EXTENDED_FAMILY_OF,Shared surname across IL-IN,Lewis,"IL,IN",LOW
CUST-IL-9559-5414,CUST-IN-2650-2200,EXTENDED_FAMILY_OF,Shared surname across IL-IN,Lewis,"IL,IN",LOW
CUST-IL-9559-5414,CUST-IN-3156-2360,EXTENDED_FAMILY_OF,Shared surname across IL-IN,Lewis,"IL,IN",LOW
CUST-IL-9559-5414,CUST-IN-1530-8377,EXTENDED_FAMILY_OF,Shared surname across IL-IN,Lewis,"IL,IN",LOW
CUST-IL-9559-5414,CUST-IN-7976-2779,EXTENDED_FAMILY_OF,Shared surname across IL-IN,Lewis,"IL,IN",LOW
CUST-IL-9559-5414,CUST-IN-1829-5805,EXTENDED_FAMILY_OF,Shared surname across IL-IN,Lewis,"IL,IN",LOW
CUST-IL-4327-9049,CUST-IN-8533-8794,EXTENDED_FAMILY_OF,Shared surname across IL-IN,Lewis,"IL,IN",LOW
CUST-IL-4327-9049,CUST-IN-2650-2200,EXTENDED_FAMILY_OF,Shared surname across IL-IN,Lewis,"IL,IN",LOW
CUST-IL-4327-9049,CUST-IN-3156-2360,EXTENDED_FAMILY_OF,Shared surname across IL-IN,Lewis,"IL,IN",LOW
CUST-IL-4327-9049,CUST-IN-1530-8377,EXTENDED_FAMILY_OF,Shared surname across IL-IN,Lewis,"IL,IN",LOW
CUST-IL-4327-9049,CUST-IN-7976-2779,EXTENDED_FAMILY_OF,Shared surname across IL-IN,Lewis,"IL,IN",LOW
CUST-IL-4327-9049,CUST-IN-1829-5805,EXTENDED_FAMILY_OF,Shared surname across IL-IN,Lewis,"IL,IN",LOW
CUST-IL-4374-2428,CUST-IN-8533-8794,EXTENDED_FAMILY_OF,Shared surname across IL-IN,Lewis,"IL,IN",LOW
CUST-IL-4374-2428,CUST-IN-2650-2200,EXTENDED_FAMILY_OF,Shared surname across IL-IN,Lewis,"IL,IN",LOW
CUST-IL-4374-2428,CUST-IN-3156-2360,EXTENDED_FAMILY_OF,Shared surname across IL-IN,Lewis,"IL,IN",LOW
CUST-IL-4374-2428,CUST-IN-1530-8377,EXTENDED_FAMILY_OF,Shared surname across IL-IN,Lewis,"IL,IN",LOW
CUST-IL-4374-2428,CUST-IN-7976-2779,EXTENDED_FAMILY_OF,Shared surname across IL-IN,Lewis,"IL,IN",LOW
CUST-IL-4374-2428,CUST-IN-1829-5805,EXTENDED_FAMILY_OF,Shared surname across IL-IN,Lewis,"IL,IN",LOW
CUST-IL-5534-1760,CUST-IN-8533-8794,EXTENDED_FAMILY_OF,Shared surname across IL-IN,Lewis,"IL,IN",LOW
CUST-IL-5534-1760,CUST-IN-2650-2200,EXTENDED_FAMILY_OF,Shared surname across IL-IN,Lewis,"IL,IN",LOW
CUST-IL-5534-1760,CUST-IN-3156-2360,EXTENDED_FAMILY_OF,Shared surname across IL-IN,Lewis,"IL,IN",LOW
CUST-IL-5534-1760,CUST-IN-1530-8377,EXTENDED_FAMILY_OF,Shared surname across IL-IN,Lewis,"IL,IN",LOW
CUST-IL-5534-1760,CUST-IN-7976-2779,EXTENDED_FAMILY_OF,Shared surname across IL-IN,Lewis,"IL,IN",LOW
CUST-IL-5534-1760,CUST-IN-1829-5805,EXTENDED_FAMILY_OF,Shared surname across IL-IN,Lewis,"IL,IN",LOW
CUST-IL-2582-3976,CUST-IN-8533-8794,EXTENDED_FAMILY_OF,Shared surname across IL-IN,Lewis,"IL,IN",LOW
CUST-IL-2582-3976,CUST-IN-2650-2200,EXTENDED_FAMILY_OF,Shared surname across IL-IN,Lewis,"IL,IN",LOW
CUST-IL-2582-3976,CUST-IN-3156-2360,EXTENDED_FAMILY_OF,Shared surname across IL-IN,Lewis,"IL,IN",LOW
CUST-IL-2582-3976,CUST-IN-1530-8377,EXTENDED_FAMILY_OF,Shared surname across IL-IN,Lewis,"IL,IN",LOW
CUST-IL-2582-3976,CUST-IN-7976-2779,EXTENDED_FAMILY_OF,Shared surname across IL-IN,Lewis,"IL,IN",LOW
CUST-IL-2582-3976,CUST-IN-1829-5805,EXTENDED_FAMILY_OF,Shared surname across IL-IN,Lewis,"IL,IN",LOW
CUST-IL-1542-2132,CUST-OH-5215-5637,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Lewis,"IL,OH",LOW
CUST-IL-1542-2132,CUST-OH-5316-5072,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Lewis,"IL,OH",LOW
CUST-IL-1542-2132,CUST-OH-2126-5740,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Lewis,"IL,OH",LOW
CUST-IL-1542-2132,CUST-OH-8044-9316,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Lewis,"IL,OH",LOW
CUST-IL-1542-2132,CUST-OH-9994-5024,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Lewis,"IL,OH",LOW
CUST-IL-1542-2132,CUST-OH-7569-6776,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Lewis,"IL,OH",LOW
CUST-IL-1542-2132,CUST-OH-4307-3612,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Lewis,"IL,OH",LOW
CUST-IL-1542-2132,CUST-OH-6262-7395,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Lewis,"IL,OH",LOW
CUST-IL-1542-2132,CUST-OH-2211-9269,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Lewis,"IL,OH",LOW
CUST-IL-4271-5768,CUST-OH-5215-5637,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Lewis,"IL,OH",LOW
CUST-IL-4271-5768,CUST-OH-5316-5072,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Lewis,"IL,OH",LOW
CUST-IL-4271-5768,CUST-OH-2126-5740,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Lewis,"IL,OH",LOW
CUST-IL-4271-5768,CUST-OH-8044-9316,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Lewis,"IL,OH",LOW
CUST-IL-4271-5768,CUST-OH-9994-5024,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Lewis,"IL,OH",LOW
CUST-IL-4271-5768,CUST-OH-7569-6776,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Lewis,"IL,OH",LOW
CUST-IL-4271-5768,CUST-OH-4307-3612,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Lewis,"IL,OH",LOW
CUST-IL-4271-5768,CUST-OH-6262-7395,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Lewis,"IL,OH",LOW
CUST-IL-4271-5768,CUST-OH-2211-9269,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Lewis,"IL,OH",LOW
CUST-IL-9559-5414,CUST-OH-5215-5637,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Lewis,"IL,OH",LOW
CUST-IL-9559-5414,CUST-OH-5316-5072,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Lewis,"IL,OH",LOW
CUST-IL-9559-5414,CUST-OH-2126-5740,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Lewis,"IL,OH",LOW
CUST-IL-9559-5414,CUST-OH-8044-9316,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Lewis,"IL,OH",LOW
CUST-IL-9559-5414,CUST-OH-9994-5024,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Lewis,"IL,OH",LOW
CUST-IL-9559-5414,CUST-OH-7569-6776,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Lewis,"IL,OH",LOW
CUST-IL-9559-5414,CUST-OH-4307-3612,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Lewis,"IL,OH",LOW
CUST-IL-9559-5414,CUST-OH-6262-7395,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Lewis,"IL,OH",LOW
CUST-IL-9559-5414,CUST-OH-2211-9269,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Lewis,"IL,OH",LOW
CUST-IL-4327-9049,CUST-OH-5215-5637,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Lewis,"IL,OH",LOW
CUST-IL-4327-9049,CUST-OH-5316-5072,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Lewis,"IL,OH",LOW
CUST-IL-4327-9049,CUST-OH-2126-5740,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Lewis,"IL,OH",LOW
CUST-IL-4327-9049,CUST-OH-8044-9316,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Lewis,"IL,OH",LOW
CUST-IL-4327-9049,CUST-OH-9994-5024,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Lewis,"IL,OH",LOW
CUST-IL-4327-9049,CUST-OH-7569-6776,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Lewis,"IL,OH",LOW
CUST-IL-4327-9049,CUST-OH-4307-3612,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Lewis,"IL,OH",LOW
CUST-IL-4327-9049,CUST-OH-6262-7395,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Lewis,"IL,OH",LOW
CUST-IL-4327-9049,CUST-OH-2211-9269,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Lewis,"IL,OH",LOW
CUST-IL-4374-2428,CUST-OH-5215-5637,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Lewis,"IL,OH",LOW
CUST-IL-4374-2428,CUST-OH-5316-5072,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Lewis,"IL,OH",LOW
CUST-IL-4374-2428,CUST-OH-2126-5740,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Lewis,"IL,OH",LOW
CUST-IL-4374-2428,CUST-OH-8044-9316,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Lewis,"IL,OH",LOW
CUST-IL-4374-2428,CUST-OH-9994-5024,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Lewis,"IL,OH",LOW
CUST-IL-4374-2428,CUST-OH-7569-6776,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Lewis,"IL,OH",LOW
CUST-IL-4374-2428,CUST-OH-4307-3612,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Lewis,"IL,OH",LOW
CUST-IL-4374-2428,CUST-OH-6262-7395,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Lewis,"IL,OH",LOW
CUST-IL-4374-2428,CUST-OH-2211-9269,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Lewis,"IL,OH",LOW
CUST-IL-5534-1760,CUST-OH-5215-5637,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Lewis,"IL,OH",LOW
CUST-IL-5534-1760,CUST-OH-5316-5072,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Lewis,"IL,OH",LOW
CUST-IL-5534-1760,CUST-OH-2126-5740,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Lewis,"IL,OH",LOW
CUST-IL-5534-1760,CUST-OH-8044-9316,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Lewis,"IL,OH",LOW
CUST-IL-5534-1760,CUST-OH-9994-5024,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Lewis,"IL,OH",LOW
CUST-IL-5534-1760,CUST-OH-7569-6776,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Lewis,"IL,OH",LOW
CUST-IL-5534-1760,CUST-OH-4307-3612,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Lewis,"IL,OH",LOW
CUST-IL-5534-1760,CUST-OH-6262-7395,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Lewis,"IL,OH",LOW
CUST-IL-5534-1760,CUST-OH-2211-9269,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Lewis,"IL,OH",LOW
CUST-IL-2582-3976,CUST-OH-5215-5637,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Lewis,"IL,OH",LOW
CUST-IL-2582-3976,CUST-OH-5316-5072,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Lewis,"IL,OH",LOW
CUST-IL-2582-3976,CUST-OH-2126-5740,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Lewis,"IL,OH",LOW
CUST-IL-2582-3976,CUST-OH-8044-9316,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Lewis,"IL,OH",LOW
CUST-IL-2582-3976,CUST-OH-9994-5024,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Lewis,"IL,OH",LOW
CUST-IL-2582-3976,CUST-OH-7569-6776,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Lewis,"IL,OH",LOW
CUST-IL-2582-3976,CUST-OH-4307-3612,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Lewis,"IL,OH",LOW
CUST-IL-2582-3976,CUST-OH-6262-7395,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Lewis,"IL,OH",LOW
CUST-IL-2582-3976,CUST-OH-2211-9269,EXTENDED_FAMILY_OF,Shared surname across IL-OH,Lewis,"IL,OH",LOW
CUST-IN-8533-8794,CUST-OH-5215-5637,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Lewis,"IN,OH",LOW
CUST-IN-8533-8794,CUST-OH-5316-5072,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Lewis,"IN,OH",LOW
CUST-IN-8533-8794,CUST-OH-2126-5740,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Lewis,"IN,OH",LOW
CUST-IN-8533-8794,CUST-OH-8044-9316,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Lewis,"IN,OH",LOW
CUST-IN-8533-8794,CUST-OH-9994-5024,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Lewis,"IN,OH",LOW
CUST-IN-8533-8794,CUST-OH-7569-6776,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Lewis,"IN,OH",LOW
CUST-IN-8533-8794,CUST-OH-4307-3612,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Lewis,"IN,OH",LOW
CUST-IN-8533-8794,CUST-OH-6262-7395,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Lewis,"IN,OH",LOW
CUST-IN-8533-8794,CUST-OH-2211-9269,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Lewis,"IN,OH",LOW
CUST-IN-2650-2200,CUST-OH-5215-5637,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Lewis,"IN,OH",LOW
CUST-IN-2650-2200,CUST-OH-5316-5072,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Lewis,"IN,OH",LOW
CUST-IN-2650-2200,CUST-OH-2126-5740,EXTENDED_FAMILY_OF,Shared surname across IN-OH,Lewis,"IN,OH",LOW
