:START_ID,:END_ID,:TYPE,policy_bind_date,annual_premium,weight,connection_strength,first_seen_date,last_seen_date,event_time,interaction_count,shared_count
CUST-OH-9541-2963,POL-954191,HAS_POLICY,2/17/2010,1403.9,0.468,0.3873,2/17/2010,2/17/2010,2/17/2010,1,1
CUST-IL-1501-3138,POL-150181,HAS_POLICY,5/6/2007,927.23,0.3091,0.2869,5/6/2007,5/6/2007,5/6/2007,1,1
CUST-OH-3886-5052,POL-388671,HAS_POLICY,5/1/1997,1554.86,0.5183,0.435,5/1/1997,5/1/1997,5/1/1997,1,1
CUST-IL-4572-7864,POL-457244,HAS_POLICY,1/28/1998,736.07,0.2454,0.2181,1/28/1998,1/28/1998,1/28/1998,1,1
CUST-IL-2066-3685,POL-206667,HAS_POLICY,5/5/1993,974.16,0.3247,0.2639,5/5/1993,5/5/1993,5/5/1993,1,1
CUST-OH-7452-6356,POL-745200,HAS_POLICY,8/6/1994,973.8,0.3246,0.285,8/6/1994,8/6/1994,8/6/1994,1,1
CUST-OH-4127-2990,POL-412703,HAS_POLICY,11/14/2014,1260.32,0.4201,0.3422,11/14/2014,11/14/2014,11/14/2014,1,1
CUST-IN-7367-3570,POL-736771,HAS_POLICY,12/14/1991,1464.03,0.488,0.4507,12/14/1991,12/14/1991,12/14/1991,1,1
CUST-OH-3479-3584,POL-347984,HAS_POLICY,10/21/2009,617.11,0.2057,0.1785,10/21/2009,10/21/2009,10/21/2009,1,1
CUST-IN-6260-5592,POL-626074,HAS_POLICY,9/29/1997,1724.46,0.5748,0.4879,9/29/1997,9/29/1997,9/29/1997,1,1
CUST-IL-2181-5699,POL-218109,HAS_POLICY,12/31/2003,1161.31,0.3871,0.3308,12/31/2003,12/31/2003,12/31/2003,1,1
CUST-OH-9994-5024,POL-999435,HAS_POLICY,1/1/2008,1091.73,0.3639,0.3549,1/1/2008,1/1/2008,1/1/2008,1,1
CUST-IL-8580-3421,POL-858060,HAS_POLICY,5/31/2004,1209.07,0.403,0.3616,5/31/2004,5/31/2004,5/31/2004,1,1
CUST-IL-5003-3555,POL-500384,HAS_POLICY,12/18/2013,1241.04,0.4137,0.363,12/18/2013,12/18/2013,12/18/2013,1,1
CUST-OH-9037-6704,POL-903785,HAS_POLICY,8/24/2000,1757.21,0.5857,0.5164,8/24/2000,8/24/2000,8/24/2000,1,1
CUST-OH-8738-3660,POL-873859,HAS_POLICY,10/14/1992,802.24,0.2674,0.2606,10/14/1992,10/14/1992,10/14/1992,1,1
CUST-IN-2042-8632,POL-204294,HAS_POLICY,11/16/1991,1342.72,0.4476,0.3742,11/16/1991,11/16/1991,11/16/1991,1,1
CUST-OH-4671-1039,POL-467106,HAS_POLICY,10/8/1995,1209.41,0.4031,0.3488,10/8/1995,10/8/1995,10/8/1995,1,1
CUST-OH-3577-7123,POL-357713,HAS_POLICY,10/28/2007,1141.71,0.3806,0.3623,10/28/2007,10/28/2007,10/28/2007,1,1
CUST-IL-8900-9869,POL-890026,HAS_POLICY,5/16/2008,1090.03,0.3633,0.318,5/16/2008,5/16/2008,5/16/2008,1,1
CUST-IN-7516-7078,POL-751612,HAS_POLICY,6/22/2009,1464.73,0.4882,0.3908,6/22/2009,6/22/2009,6/22/2009,1,1
CUST-OH-8766-5983,POL-876680,HAS_POLICY,5/10/2012,1118.58,0.3729,0.3156,5/10/2012,5/10/2012,5/10/2012,1,1
CUST-OH-7569-6776,POL-756981,HAS_POLICY,10/2/2003,1117.04,0.3723,0.2989,10/2/2003,10/2/2003,10/2/2003,1,1
CUST-IN-1214-8282,POL-121439,HAS_POLICY,8/2/1990,1257.83,0.4193,0.3983,8/2/1990,8/2/1990,8/2/1990,1,1
CUST-OH-4112-5145,POL-411289,HAS_POLICY,9/16/1997,1082.72,0.3609,0.294,9/16/1997,9/16/1997,9/16/1997,1,1
CUST-IN-5384-5914,POL-538466,HAS_POLICY,7/29/1995,1191.8,0.3973,0.3603,7/29/1995,7/29/1995,7/29/1995,1,1
CUST-IN-9320-8621,POL-932097,HAS_POLICY,9/6/2005,1242.02,0.414,0.3326,9/6/2005,9/6/2005,9/6/2005,1,1
CUST-OH-4637-4701,POL-463727,HAS_POLICY,8/5/1992,1075.71,0.3586,0.3137,8/5/1992,8/5/1992,8/5/1992,1,1
CUST-IN-5526-1416,POL-552618,HAS_POLICY,1/22/1993,969.88,0.3233,0.3112,1/22/1993,1/22/1993,1/22/1993,1,1
CUST-OH-9366-3576,POL-936638,HAS_POLICY,5/20/1995,1459.93,0.4866,0.4776,5/20/1995,5/20/1995,5/20/1995,1,1
CUST-IL-3488-5952,POL-348814,HAS_POLICY,9/24/1992,1245.61,0.4152,0.3327,9/24/1992,9/24/1992,9/24/1992,1,1
CUST-IN-9441-9068,POL-944102,HAS_POLICY,7/20/2007,1462.76,0.4876,0.4785,7/20/2007,7/20/2007,7/20/2007,1,1
CUST-IN-6899-5948,POL-689901,HAS_POLICY,4/28/1992,1398.46,0.4662,0.4212,4/28/1992,4/28/1992,4/28/1992,1,1
CUST-OH-9010-5712,POL-901083,HAS_POLICY,1/19/1998,1269.64,0.4232,0.3427,1/19/1998,1/19/1998,1/19/1998,1,1
CUST-IN-3962-2792,POL-396224,HAS_POLICY,9/8/2009,1455.65,0.4852,0.4782,9/8/2009,9/8/2009,9/8/2009,1,1
CUST-OH-6821-5109,POL-682178,HAS_POLICY,12/18/1994,1140.31,0.3801,0.308,12/18/1994,12/18/1994,12/18/1994,1,1
CUST-IN-5962-8195,POL-596298,HAS_POLICY,8/23/1996,1330.46,0.4435,0.3758,8/23/1996,8/23/1996,8/23/1996,1,1
CUST-OH-2530-7110,POL-253005,HAS_POLICY,11/20/1991,1190.6,0.3969,0.349,11/20/1991,11/20/1991,11/20/1991,1,1
CUST-OH-9859-6922,POL-985924,HAS_POLICY,10/28/1998,972.5,0.3242,0.2748,10/28/1998,10/28/1998,10/28/1998,1,1
CUST-IN-6315-6373,POL-631565,HAS_POLICY,7/14/1997,1161.91,0.3873,0.3741,7/14/1997,7/14/1997,7/14/1997,1,1
CUST-OH-6309-5508,POL-630998,HAS_POLICY,4/9/2003,1117.17,0.3724,0.3255,4/9/2003,4/9/2003,4/9/2003,1,1
CUST-OH-9266-5010,POL-926665,HAS_POLICY,2/4/1992,1101.51,0.3672,0.3033,2/4/1992,2/4/1992,2/4/1992,1,1
CUST-IL-3026-8545,POL-302669,HAS_POLICY,6/29/2006,1523.17,0.5077,0.4601,6/29/2006,6/29/2006,6/29/2006,1,1
CUST-OH-6200-7062,POL-620020,HAS_POLICY,6/21/1997,984.45,0.3282,0.3046,6/21/1997,6/21/1997,6/21/1997,1,1
CUST-OH-4398-1250,POL-439828,HAS_POLICY,9/7/2006,1257.0,0.419,0.3894,9/7/2006,9/7/2006,9/7/2006,1,1
CUST-OH-9712-1340,POL-971295,HAS_POLICY,10/1/2001,1434.51,0.4782,0.4236,10/1/2001,10/1/2001,10/1/2001,1,1
CUST-OH-1655-9520,POL-165565,HAS_POLICY,2/20/2009,1628.0,0.5427,0.5251,2/20/2009,2/20/2009,2/20/2009,1,1
CUST-IN-9365-7944,POL-936543,HAS_POLICY,6/26/2001,1412.31,0.4708,0.4354,6/26/2001,6/26/2001,6/26/2001,1,1
CUST-IL-2969-8068,POL-296960,HAS_POLICY,1/18/1997,1362.87,0.4543,0.4168,1/18/1997,1/18/1997,1/18/1997,1,1
CUST-IN-5016-2427,POL-501692,HAS_POLICY,6/24/2014,1134.68,0.3782,0.3034,6/24/2014,6/24/2014,6/24/2014,1,1
CUST-IN-5252-8806,POL-525224,HAS_POLICY,10/2/1992,1306.78,0.4356,0.3673,10/2/1992,10/2/1992,10/2/1992,1,1
CUST-IN-3550-4602,POL-355085,HAS_POLICY,10/9/2012,1021.9,0.3406,0.2755,10/9/2012,10/9/2012,10/9/2012,1,1
CUST-IN-8307-7249,POL-830729,HAS_POLICY,2/10/1993,1538.6,0.5129,0.4225,2/10/1993,2/10/1993,2/10/1993,1,1
CUST-IN-6519-4326,POL-651948,HAS_POLICY,9/28/1994,1354.5,0.4515,0.3761,9/28/1994,9/28/1994,9/28/1994,1,1
CUST-OH-4243-4531,POL-424358,HAS_POLICY,5/24/2003,1282.93,0.4276,0.411,5/24/2003,5/24/2003,5/24/2003,1,1
CUST-IL-1314-7429,POL-131478,HAS_POLICY,12/25/1991,1346.27,0.4488,0.3803,12/25/1991,12/25/1991,12/25/1991,1,1
CUST-IN-2688-7428,POL-268833,HAS_POLICY,9/18/1999,1338.4,0.4461,0.3595,9/18/1999,9/18/1999,9/18/1999,1,1
CUST-IL-2874-6514,POL-287489,HAS_POLICY,2/3/1994,949.44,0.3165,0.2763,2/3/1994,2/3/1994,2/3/1994,1,1
CUST-IN-8081-7978,POL-808153,HAS_POLICY,1/18/2003,977.4,0.3258,0.2622,1/18/2003,1/18/2003,1/18/2003,1,1
CUST-IN-6876-4360,POL-687639,HAS_POLICY,3/7/2005,1181.46,0.3938,0.3357,3/7/2005,3/7/2005,3/7/2005,1,1
CUST-OH-4973-1595,POL-497347,HAS_POLICY,8/23/2003,1187.53,0.3958,0.3292,8/23/2003,8/23/2003,8/23/2003,1,1
CUST-OH-4396-4188,POL-439660,HAS_POLICY,7/11/2002,845.16,0.2817,0.2366,7/11/2002,7/11/2002,7/11/2002,1,1
CUST-IL-8471-3642,POL-847123,HAS_POLICY,3/19/2014,1442.27,0.4808,0.4753,3/19/2014,3/19/2014,3/19/2014,1,1
CUST-OH-1723-6746,POL-172307,HAS_POLICY,12/6/1993,1276.43,0.4255,0.4048,12/6/1993,12/6/1993,12/6/1993,1,1
CUST-OH-8101-5122,POL-810189,HAS_POLICY,8/29/1999,1075.41,0.3585,0.3276,8/29/1999,8/29/1999,8/29/1999,1,1
CUST-IL-4320-1559,POL-432068,HAS_POLICY,3/9/2007,1111.72,0.3706,0.3481,3/9/2007,3/9/2007,3/9/2007,1,1
CUST-OH-9032-1203,POL-903203,HAS_POLICY,1/3/2004,814.96,0.2717,0.2373,1/3/2004,1/3/2004,1/3/2004,1,1
CUST-IL-2530-2499,POL-253085,HAS_POLICY,4/25/1991,1575.86,0.5253,0.5103,4/25/1991,4/25/1991,4/25/1991,1,1
CUST-IN-1807-4643,POL-180720,HAS_POLICY,3/14/1995,1115.27,0.3718,0.3402,3/14/1995,3/14/1995,3/14/1995,1,1
CUST-IN-4922-1716,POL-492224,HAS_POLICY,12/9/2005,1175.7,0.3919,0.3781,12/9/2005,12/9/2005,12/9/2005,1,1
CUST-OH-4114-2856,POL-411477,HAS_POLICY,12/25/2001,793.15,0.2644,0.2628,12/25/2001,12/25/2001,12/25/2001,1,1
CUST-IN-1071-5255,POL-107181,HAS_POLICY,11/14/1999,942.51,0.3142,0.254,11/14/1999,11/14/1999,11/14/1999,1,1
CUST-IN-3129-5572,POL-312940,HAS_POLICY,10/27/2001,1056.71,0.3522,0.3257,10/27/2001,10/27/2001,10/27/2001,1,1
CUST-IN-8551-7891,POL-855186,HAS_POLICY,10/31/1993,1255.68,0.4186,0.3795,10/31/1993,10/31/1993,10/31/1993,1,1
CUST-IN-3739-9604,POL-373935,HAS_POLICY,2/13/2003,1335.13,0.445,0.3598,2/13/2003,2/13/2003,2/13/2003,1,1
CUST-IN-8129-8108,POL-812989,HAS_POLICY,3/6/2004,1178.95,0.393,0.3822,3/6/2004,3/6/2004,3/6/2004,1,1
CUST-IL-9938-3284,POL-993840,HAS_POLICY,7/12/2013,1793.16,0.5977,0.5336,7/12/2013,7/12/2013,7/12/2013,1,1
CUST-OH-3278-9577,POL-327856,HAS_POLICY,8/27/2014,1008.38,0.3361,0.3305,8/27/2014,8/27/2014,8/27/2014,1,1
CUST-IL-5063-6819,POL-506333,HAS_POLICY,6/22/1990,1396.83,0.4656,0.4607,6/22/1990,6/22/1990,6/22/1990,1,1
CUST-OH-2631-9447,POL-263159,HAS_POLICY,3/7/2008,1402.78,0.4676,0.4615,3/7/2008,3/7/2008,3/7/2008,1,1
CUST-IN-3729-4838,POL-372912,HAS_POLICY,8/5/1992,1437.88,0.4793,0.4469,8/5/1992,8/5/1992,8/5/1992,1,1
CUST-IL-5527-5007,POL-552788,HAS_POLICY,9/3/1991,1313.64,0.4379,0.3729,9/3/1991,9/3/1991,9/3/1991,1,1
CUST-IL-7227-4890,POL-722747,HAS_POLICY,9/2/2011,1482.14,0.494,0.4222,9/2/2011,9/2/2011,9/2/2011,1,1
CUST-IL-2484-8137,POL-248467,HAS_POLICY,10/6/2012,1171.75,0.3906,0.3617,10/6/2012,10/6/2012,10/6/2012,1,1
CUST-IL-9559-5414,POL-955953,HAS_POLICY,1/18/2014,1353.33,0.4511,0.4468,1/18/2014,1/18/2014,1/18/2014,1,1
CUST-IN-9106-4246,POL-910622,HAS_POLICY,3/22/1992,1175.51,0.3918,0.3169,3/22/1992,3/22/1992,3/22/1992,1,1
CUST-IL-1376-5222,POL-137675,HAS_POLICY,12/3/2012,1836.02,0.612,0.5246,12/3/2012,12/3/2012,12/3/2012,1,1
CUST-OH-3434-4150,POL-343421,HAS_POLICY,10/18/1996,1480.79,0.4936,0.4499,10/18/1996,10/18/1996,10/18/1996,1,1
CUST-IN-4131-8980,POL-413192,HAS_POLICY,10/2/1997,1453.92,0.4846,0.4463,10/2/1997,10/2/1997,10/2/1997,1,1
CUST-OH-2478-6192,POL-247801,HAS_POLICY,3/18/2008,1340.71,0.4469,0.4195,3/18/2008,3/18/2008,3/18/2008,1,1
CUST-IL-1711-7214,POL-171147,HAS_POLICY,8/29/2010,714.03,0.238,0.2345,8/29/2010,8/29/2010,8/29/2010,1,1
CUST-IL-4312-9688,POL-431283,HAS_POLICY,3/31/2005,1376.16,0.4587,0.3876,3/31/2005,3/31/2005,3/31/2005,1,1
CUST-IL-4619-1815,POL-461962,HAS_POLICY,12/25/2013,914.22,0.3047,0.2493,12/25/2013,12/25/2013,12/25/2013,1,1
CUST-OH-1494-5407,POL-149467,HAS_POLICY,3/11/2014,1601.47,0.5338,0.4866,3/11/2014,3/11/2014,3/11/2014,1,1
CUST-IL-7587-4779,POL-758740,HAS_POLICY,8/4/1997,1096.79,0.3656,0.3386,8/4/1997,8/4/1997,8/4/1997,1,1
CUST-IN-6283-1177,POL-628337,HAS_POLICY,11/14/2007,1078.22,0.3594,0.2962,11/14/2007,11/14/2007,11/14/2007,1,1
CUST-IL-5746-1853,POL-574637,HAS_POLICY,7/30/1992,1595.28,0.5318,0.4837,7/30/1992,7/30/1992,7/30/1992,1,1
CUST-OH-3736-9228,POL-373600,HAS_POLICY,12/1/2000,1217.84,0.4059,0.3563,12/1/2000,12/1/2000,12/1/2000,1,1
CUST-IL-9300-6294,POL-930032,HAS_POLICY,9/10/2002,1117.42,0.3725,0.3449,9/10/2002,9/10/2002,9/10/2002,1,1
CUST-OH-3965-5436,POL-396590,HAS_POLICY,11/7/1997,1567.37,0.5225,0.4733,11/7/1997,11/7/1997,11/7/1997,1,1
CUST-IL-2384-3451,POL-238412,HAS_POLICY,5/18/1993,1294.93,0.4316,0.3697,5/18/1993,5/18/1993,5/18/1993,1,1
CUST-IL-4843-4033,POL-484321,HAS_POLICY,7/11/1996,1152.12,0.384,0.3716,7/11/1996,7/11/1996,7/11/1996,1,1
CUST-IL-7958-7865,POL-795847,HAS_POLICY,12/17/1995,1441.21,0.4804,0.4115,12/17/1995,12/17/1995,12/17/1995,1,1
CUST-IL-2184-6524,POL-218456,HAS_POLICY,7/16/2002,1575.74,0.5252,0.4548,7/16/2002,7/16/2002,7/16/2002,1,1
CUST-OH-7926-6411,POL-792673,HAS_POLICY,4/12/2013,1233.96,0.4113,0.4097,4/12/2013,4/12/2013,4/12/2013,1,1
CUST-IL-6622-2955,POL-662256,HAS_POLICY,11/13/1995,1861.43,0.6205,0.5159,11/13/1995,11/13/1995,11/13/1995,1,1
CUST-OH-9713-1854,POL-971338,HAS_POLICY,11/4/2004,1570.86,0.5236,0.4365,11/4/2004,11/4/2004,11/4/2004,1,1
CUST-IL-7147-5730,POL-714738,HAS_POLICY,3/21/1998,791.47,0.2638,0.2529,3/21/1998,3/21/1998,3/21/1998,1,1
CUST-IN-7538-8590,POL-753844,HAS_POLICY,7/22/1999,1012.78,0.3376,0.2951,7/22/1999,7/22/1999,7/22/1999,1,1
CUST-IL-9766-5133,POL-976645,HAS_POLICY,2/28/2010,1047.06,0.349,0.2878,2/28/2010,2/28/2010,2/28/2010,1,1
CUST-OH-9180-3052,POL-918037,HAS_POLICY,1/30/2005,1390.29,0.4634,0.4279,1/30/2005,1/30/2005,1/30/2005,1,1
CUST-IN-9962-1887,POL-996253,HAS_POLICY,11/29/2001,951.46,0.3172,0.2571,11/29/2001,11/29/2001,11/29/2001,1,1
CUST-IL-3737-2836,POL-373731,HAS_POLICY,12/24/2012,1226.78,0.4089,0.3843,12/24/2012,12/24/2012,12/24/2012,1,1
CUST-OH-8362-1597,POL-836272,HAS_POLICY,5/11/1997,1280.9,0.427,0.374,5/11/1997,5/11/1997,5/11/1997,1,1
CUST-IN-1672-1401,POL-167231,HAS_POLICY,1/26/1994,1472.77,0.4909,0.4158,1/26/1994,1/26/1994,1/26/1994,1,1
CUST-OH-7433-9722,POL-743330,HAS_POLICY,11/4/2010,1878.44,0.6261,0.6025,11/4/2010,11/4/2010,11/4/2010,1,1
CUST-IN-8073-8837,POL-807369,HAS_POLICY,6/19/1992,1418.5,0.4728,0.3879,6/19/1992,6/19/1992,6/19/1992,1,1
CUST-IL-7353-5943,POL-735307,HAS_POLICY,6/2/2010,1532.8,0.5109,0.4516,6/2/2010,6/2/2010,6/2/2010,1,1
CUST-OH-7892-1541,POL-789208,HAS_POLICY,10/12/2002,1304.35,0.4348,0.36,10/12/2002,10/12/2002,10/12/2002,1,1
CUST-OH-5853-9416,POL-585324,HAS_POLICY,2/25/2008,1551.61,0.5172,0.4698,2/25/2008,2/25/2008,2/25/2008,1,1
CUST-IL-4987-6816,POL-498759,HAS_POLICY,9/5/1996,1326.98,0.4423,0.3565,9/5/1996,9/5/1996,9/5/1996,1,1
CUST-OH-7950-3745,POL-795004,HAS_POLICY,3/16/1998,862.92,0.2876,0.2307,3/16/1998,3/16/1998,3/16/1998,1,1
CUST-IN-2032-3709,POL-203250,HAS_POLICY,4/22/2010,1331.69,0.4439,0.395,4/22/2010,4/22/2010,4/22/2010,1,1
CUST-OH-4307-3612,POL-430794,HAS_POLICY,1/25/2008,1486.04,0.4953,0.4597,1/25/2008,1/25/2008,1/25/2008,1,1
CUST-IN-1566-2925,POL-156636,HAS_POLICY,9/10/2000,870.55,0.2902,0.2761,9/10/2000,9/10/2000,9/10/2000,1,1
CUST-IL-2841-7081,POL-284143,HAS_POLICY,4/23/2008,1344.56,0.4482,0.4394,4/23/2008,4/23/2008,4/23/2008,1,1
CUST-OH-7405-7182,POL-740518,HAS_POLICY,2/18/2011,1377.04,0.459,0.4045,2/18/2011,2/18/2011,2/18/2011,1,1
CUST-IL-4452-1959,POL-445289,HAS_POLICY,4/24/2012,1237.88,0.4126,0.3409,4/24/2012,4/24/2012,4/24/2012,1,1
CUST-IN-5992-6954,POL-599262,HAS_POLICY,9/25/2001,1525.86,0.5086,0.4428,9/25/2001,9/25/2001,9/25/2001,1,1
CUST-OH-3579-5264,POL-357949,HAS_POLICY,5/24/2006,854.58,0.2849,0.2846,5/24/2006,5/24/2006,5/24/2006,1,1
CUST-IN-4931-4083,POL-493161,HAS_POLICY,1/30/1992,770.76,0.2569,0.2243,1/30/1992,1/30/1992,1/30/1992,1,1
CUST-IL-3202-4624,POL-320251,HAS_POLICY,1/24/2009,1132.74,0.3776,0.3297,1/24/2009,1/24/2009,1/24/2009,1,1
CUST-IL-2311-1497,POL-231127,HAS_POLICY,8/29/1995,1173.37,0.3911,0.3184,8/29/1995,8/29/1995,8/29/1995,1,1
CUST-OH-7661-5916,POL-766193,HAS_POLICY,7/31/2011,1188.28,0.3961,0.3925,7/31/2011,7/31/2011,7/31/2011,1,1
CUST-IL-5553-3686,POL-555374,HAS_POLICY,1/5/2013,876.88,0.2923,0.2736,1/5/2013,1/5/2013,1/5/2013,1,1
CUST-IL-4914-2082,POL-491484,HAS_POLICY,11/18/1994,1143.95,0.3813,0.3102,11/18/1994,11/18/1994,11/18/1994,1,1
CUST-IL-9251-9635,POL-925128,HAS_POLICY,8/30/2014,1409.06,0.4697,0.3974,8/30/2014,8/30/2014,8/30/2014,1,1
CUST-IN-2650-2200,POL-265093,HAS_POLICY,1/1/2006,1070.63,0.3569,0.3373,1/1/2006,1/1/2006,1/1/2006,1,1
CUST-IL-2678-9942,POL-267808,HAS_POLICY,9/10/1998,916.13,0.3054,0.3024,9/10/1998,9/10/1998,9/10/1998,1,1
CUST-OH-1167-6823,POL-116735,HAS_POLICY,1/28/2010,1191.5,0.3972,0.3514,1/28/2010,1/28/2010,1/28/2010,1,1
CUST-OH-9636-3217,POL-963680,HAS_POLICY,1/4/2003,1474.66,0.4916,0.4728,1/4/2003,1/4/2003,1/4/2003,1,1
CUST-IL-4456-4304,POL-445694,HAS_POLICY,5/24/2004,1193.45,0.3978,0.3434,5/24/2004,5/24/2004,5/24/2004,1,1
CUST-IL-2155-9851,POL-215534,HAS_POLICY,9/12/1994,1437.53,0.4792,0.3885,9/12/1994,9/12/1994,9/12/1994,1,1
CUST-IL-2328-6397,POL-232854,HAS_POLICY,7/7/1997,1304.83,0.4349,0.3937,7/7/1997,7/7/1997,7/7/1997,1,1
CUST-OH-1682-6272,POL-168260,HAS_POLICY,3/1/1991,1168.8,0.3896,0.3563,3/1/1991,3/1/1991,3/1/1991,1,1
CUST-IN-5389-1163,POL-538955,HAS_POLICY,9/29/2001,1164.97,0.3883,0.3396,9/29/2001,9/29/2001,9/29/2001,1,1
CUST-IL-2432-4094,POL-243226,HAS_POLICY,1/10/2012,1232.72,0.4109,0.3435,1/10/2012,1/10/2012,1/10/2012,1,1
CUST-IL-2464-2205,POL-246435,HAS_POLICY,7/5/2001,1800.76,0.6003,0.5165,7/5/2001,7/5/2001,7/5/2001,1,1
CUST-IL-5824-1936,POL-582480,HAS_POLICY,8/7/1991,1187.01,0.3957,0.3331,8/7/1991,8/7/1991,8/7/1991,1,1
CUST-IN-3455-5685,POL-345539,HAS_POLICY,7/24/2012,1559.34,0.5198,0.4773,7/24/2012,7/24/2012,7/24/2012,1,1
CUST-IL-9243-3063,POL-924318,HAS_POLICY,7/27/2014,1137.02,0.379,0.3265,7/27/2014,7/27/2014,7/27/2014,1,1
CUST-IN-7268-6887,POL-726880,HAS_POLICY,8/8/1994,1281.72,0.4272,0.3902,8/8/1994,8/8/1994,8/8/1994,1,1
CUST-OH-1905-4959,POL-190588,HAS_POLICY,12/9/2001,796.35,0.2654,0.2153,12/9/2001,12/9/2001,12/9/2001,1,1
CUST-OH-2467-1331,POL-246705,HAS_POLICY,3/14/1990,1270.02,0.4233,0.3704,3/14/1990,3/14/1990,3/14/1990,1,1
CUST-IL-6195-3873,POL-619589,HAS_POLICY,3/28/2006,1383.13,0.461,0.3932,3/28/2006,3/28/2006,3/28/2006,1,1
CUST-IL-1649-2514,POL-164988,HAS_POLICY,12/23/2013,1290.74,0.4302,0.4083,12/23/2013,12/23/2013,12/23/2013,1,1
CUST-IN-7295-4125,POL-729534,HAS_POLICY,9/30/1991,1216.68,0.4056,0.3418,9/30/1991,9/30/1991,9/30/1991,1,1
CUST-IL-5050-2040,POL-505014,HAS_POLICY,12/27/2001,1251.16,0.4171,0.3904,12/27/2001,12/27/2001,12/27/2001,1,1
CUST-IN-9208-8454,POL-920826,HAS_POLICY,4/7/2005,1586.41,0.5288,0.4569,4/7/2005,4/7/2005,4/7/2005,1,1
CUST-IL-5349-9397,POL-534982,HAS_POLICY,4/8/2003,1526.11,0.5087,0.5025,4/8/2003,4/8/2003,4/8/2003,1,1
CUST-IN-1104-6935,POL-110408,HAS_POLICY,11/14/2005,1028.44,0.3428,0.3372,11/14/2005,11/14/2005,11/14/2005,1,1
CUST-IL-2830-2644,POL-283052,HAS_POLICY,1/7/2005,1555.94,0.5186,0.4754,1/7/2005,1/7/2005,1/7/2005,1,1
CUST-IN-8408-9163,POL-840806,HAS_POLICY,2/14/1994,1570.77,0.5236,0.4523,2/14/1994,2/14/1994,2/14/1994,1,1
CUST-OH-3823-9381,POL-382394,HAS_POLICY,1/23/1996,1170.53,0.3902,0.3481,1/23/1996,1/23/1996,1/23/1996,1,1
CUST-OH-8766-8159,POL-876699,HAS_POLICY,12/12/1999,1099.95,0.3667,0.3354,12/12/1999,12/12/1999,12/12/1999,1,1
CUST-IL-8714-5256,POL-871432,HAS_POLICY,7/15/2004,1472.43,0.4908,0.4648,7/15/2004,7/15/2004,7/15/2004,1,1
CUST-IL-3798-4030,POL-379882,HAS_POLICY,11/7/2012,1275.62,0.4252,0.4047,11/7/2012,11/7/2012,11/7/2012,1,1
CUST-IL-8520-9861,POL-852002,HAS_POLICY,6/29/2009,1292.3,0.4308,0.425,6/29/2009,6/29/2009,6/29/2009,1,1
CUST-IN-3728-3028,POL-372891,HAS_POLICY,6/26/2000,1009.37,0.3365,0.3121,6/26/2000,6/26/2000,6/26/2000,1,1
CUST-OH-6890-6295,POL-689034,HAS_POLICY,1/9/2002,1093.07,0.3644,0.3303,1/9/2002,1/9/2002,1/9/2002,1,1
CUST-OH-7430-2422,POL-743092,HAS_POLICY,11/11/2013,1325.44,0.4418,0.3919,11/11/2013,11/11/2013,11/11/2013,1,1
CUST-IL-5991-8078,POL-599174,HAS_POLICY,1/14/2008,1017.18,0.3391,0.3217,1/14/2008,1/14/2008,1/14/2008,1,1
CUST-OH-4210-8478,POL-421092,HAS_POLICY,3/4/2003,1221.17,0.4071,0.3501,3/4/2003,3/4/2003,3/4/2003,1,1
CUST-IN-3496-8643,POL-349658,HAS_POLICY,6/7/1994,1927.87,0.6426,0.6064,6/7/1994,6/7/1994,6/7/1994,1,1
CUST-IN-8110-6846,POL-811042,HAS_POLICY,7/4/2013,978.27,0.3261,0.2988,7/4/2013,7/4/2013,7/4/2013,1,1
CUST-IN-5053-8752,POL-505316,HAS_POLICY,6/30/2002,1221.14,0.407,0.3606,6/30/2002,6/30/2002,6/30/2002,1,1
CUST-OH-1166-8572,POL-116645,HAS_POLICY,6/30/2004,1255.62,0.4185,0.3673,6/30/2004,6/30/2004,6/30/2004,1,1
CUST-IN-9508-9304,POL-950880,HAS_POLICY,12/19/1998,999.52,0.3332,0.2748,12/19/1998,12/19/1998,12/19/1998,1,1
CUST-OH-7885-8848,POL-788502,HAS_POLICY,8/31/2014,1380.89,0.4603,0.3899,8/31/2014,8/31/2014,8/31/2014,1,1
CUST-IN-6274-5646,POL-627486,HAS_POLICY,11/10/2005,1010.77,0.3369,0.3289,11/10/2005,11/10/2005,11/10/2005,1,1
CUST-OH-4988-5035,POL-498842,HAS_POLICY,5/4/2000,1205.86,0.402,0.379,5/4/2000,5/4/2000,5/4/2000,1,1
CUST-IL-5502-6225,POL-550294,HAS_POLICY,11/26/2001,1526.61,0.5089,0.4575,11/26/2001,11/26/2001,11/26/2001,1,1
CUST-IL-3283-4293,POL-328387,HAS_POLICY,5/6/2014,1496.44,0.4988,0.4616,5/6/2014,5/6/2014,5/6/2014,1,1
CUST-IL-5401-8102,POL-540152,HAS_POLICY,1/27/1991,1256.2,0.4187,0.3818,1/27/1991,1/27/1991,1/27/1991,1,1
CUST-IL-3859-7974,POL-385932,HAS_POLICY,4/28/1992,1268.35,0.4228,0.3717,4/28/1992,4/28/1992,4/28/1992,1,1
CUST-IN-6186-1878,POL-618682,HAS_POLICY,3/4/2000,1421.59,0.4739,0.4696,3/4/2000,3/4/2000,3/4/2000,1,1
